,wine,variety,country,points,price,taster,twitter handle
104342,Fairvalley 2015 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,87,10.0,Lauren Buzzeo,@laurbuzz
104344,Judge Palmer 2015 Ellis Alden Vineyard Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,US,92,32.0,Virginie Boone,@vboone
104408,Grey's Peak 2016 Barrel Fermented Sauvignon Blanc (Waipara Valley),Sauvignon Blanc,New Zealand,87,27.0,,
104429,Sidebar 2015 Ritchie Vineyard Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,91,34.0,Virginie Boone,@vboone
104438,Château d'Alix 2016  Pessac-Léognan,Sauvignon Blanc,France,91,25.0,Roger Voss,@vossroger
104446,Henri Bourgeois 2014 La Demoiselle des Bourgeois  (Pouilly-Fumé),Sauvignon Blanc,France,91,35.0,Roger Voss,@vossroger
104516,Veramonte 2014 Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,84,12.0,Michael Schachner,@wineschach
104518,Viña San Vicente 2013 Geiser Tatio Reserve Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Chile,84,12.0,Michael Schachner,@wineschach
104522,Santa Rita 2013 Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,84,13.0,Michael Schachner,@wineschach
104577,Kriselle 2013 Sauvignon Blanc (Rogue Valley),Sauvignon Blanc,US,90,21.0,Paul Gregutt,@paulgwine 
104594,Caves du Val de France 2013 Jovly Sauvignon Blanc (Touraine),Sauvignon Blanc,France,85,14.0,Roger Voss,@vossroger
104605,Rutherford Ranch 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,85,18.0,Virginie Boone,@vboone
104612,Isabelle et Pierre Clément 2012 Châtenay  (Menetou-Salon),Sauvignon Blanc,France,85,20.0,Roger Voss,@vossroger
104613,Jean Maréchal 2013 Le Roi des Pierres  (Sancerre),Sauvignon Blanc,France,85,30.0,Roger Voss,@vossroger
104622,William Cole 2013 Albamar Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,86,11.0,Michael Schachner,@wineschach
104650,Rodney Strong 2015 Estate Vineyards Charlotte's Home Sauvignon Blanc (Northern Sonoma),Sauvignon Blanc,US,91,17.0,Virginie Boone,@vboone
104667,Priest Ranch 2014 Estate Grown Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,91,22.0,Virginie Boone,@vboone
104677,Kingston Family 2015 Cariblanco Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,91,20.0,Michael Schachner,@wineschach
104756,DeMorgenzon 2015 DMZ Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,88,18.0,Lauren Buzzeo,@laurbuzz
104785,Andretti 2000 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,87,14.0,,
104793,Peirano 1999 Sauvignon Blanc (Lodi),Sauvignon Blanc,US,87,9.0,,
104840,Michel Redde et Fils 2010 Les Tuilières  (Sancerre),Sauvignon Blanc,France,89,,Roger Voss,@vossroger
104855,Domaine Vacheron 2012 Chambrates  (Sancerre),Sauvignon Blanc,France,94,70.0,Roger Voss,@vossroger
104869,Domaine Vacheron 2011 Le Paradis  (Sancerre),Sauvignon Blanc,France,93,70.0,Roger Voss,@vossroger
104883,Heritance 2014 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,87,18.0,Virginie Boone,@vboone
104913,Robertson Winery 2011 Sauvignon Blanc (Robertson),Sauvignon Blanc,South Africa,87,10.0,Lauren Buzzeo,@laurbuzz
104941,Page Mill Winery 2010 Sauvignon Blanc (Livermore Valley),Sauvignon Blanc,US,86,18.0,Virginie Boone,@vboone
104967,First Press 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,17.0,Virginie Boone,@vboone
104974,Sparkman 2013 Pearl Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,88,22.0,Paul Gregutt,@paulgwine 
105077,Macari 2015 Katherine's Field Sauvignon Blanc (North Fork of Long Island),Sauvignon Blanc,US,89,24.0,Anna Lee C. Iijima,
105140,Valdivieso 2015 Valley Selection Gran Reserva Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,87,17.0,Michael Schachner,@wineschach
105155,Shared Notes 2015 Les Pierres Qui Decident Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,92,65.0,Matt Kettmann,@mattkettmann
105157,Strauss 2016 Ried Gamlitzberg Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Austria,92,22.0,Anne Krebiehl MW,@AnneInVino
105266,Rutherford Hill 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,24.0,Virginie Boone,@vboone
105298,Clos du Bois 2007 Sauvignon Blanc (North Coast),Sauvignon Blanc,US,85,12.0,,
105302,Chateau Ste. Michelle 2007 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,87,,Paul Gregutt,@paulgwine 
105352,Quintay 2014 Q Grand Reserve Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,17.0,Michael Schachner,@wineschach
105362,Provenance Vineyards 2014 Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,87,23.0,Virginie Boone,@vboone
105409,Apex 2012 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,90,18.0,Sean P. Sullivan,@wawinereport
105435,Chatom Vineyards 2009 Sauvignon Blanc (Calaveras County),Sauvignon Blanc,US,84,16.0,Virginie Boone,@vboone
105467,Cuvaison 2014 Estate Grown Sauvignon Blanc (Carneros),Sauvignon Blanc,US,90,18.0,Virginie Boone,@vboone
105473,Quivira 2014 Fig Tree Vineyard Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,90,24.0,Virginie Boone,@vboone
105486,Weixelbaum 2013 Wahre Werte Auslese Sauvignon Blanc (Niederösterreich),Sauvignon Blanc,Austria,90,24.0,Anne Krebiehl MW,@AnneInVino
105508,Maisonry 2012 Hudson Vineyard Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,32.0,,
105517,Avennia 2012 Oliane Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,US,88,25.0,Paul Gregutt,@paulgwine 
105599,Markham 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,18.0,Virginie Boone,@vboone
105663,San Pedro 2012 Epica Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,84,11.0,Michael Schachner,@wineschach
105672,Hager Matthias 2011 Sauvignon Blanc (Niederösterreich),Sauvignon Blanc,Austria,83,22.0,Roger Voss,@vossroger
105689,Quivira 2012 Fig Tree Vineyard Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,83,22.0,,
105775,Clos La Chance 2011 Estate Sauvignon Blanc (Central Coast),Sauvignon Blanc,US,87,11.0,,
105785,75 Wine Co. 2011 Sauvignon Blanc (North Coast),Sauvignon Blanc,US,87,14.0,,
105789,Pascal Jolivet 2010 Attitude Sauvignon Blanc (Val de Loire),Sauvignon Blanc,France,87,,Roger Voss,@vossroger
105801,Byington 2014 Ventana Vineyards Sauvignon Blanc (Monterey County),Sauvignon Blanc,US,84,26.0,Matt Kettmann,@mattkettmann
105839,Corvalle 2010 Rutherford Runway Vineyard Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,87,28.0,,
105845,François Lurton 2010 Fumées Blanches Réserve Sauvignon Blanc (Côtes de Gascogne),Sauvignon Blanc,France,87,,Roger Voss,@vossroger
105880,Pessagno 2006 Griva Vineyard Late Harvest Sauvignon Blanc (Arroyo Seco),Sauvignon Blanc,US,92,35.0,,
105913,Finca Sophenia 2009 Altosur Sauvignon Blanc (Tupungato),Sauvignon Blanc,Argentina,83,11.0,Michael Schachner,@wineschach
105934,Twin Islands 2010 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,11.0,Joe Czerwinski,@JoeCz
106071,Francis Coppola 2011 Diamond Collection Sauvignon Blanc (California),Sauvignon Blanc,US,85,16.0,,
106106,Mussel Bay 2015 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,13.0,Joe Czerwinski,@JoeCz
106111,Jones of Washington 2015 Sauvignon Blanc (Ancient Lakes),Sauvignon Blanc,US,87,17.0,Sean P. Sullivan,@wawinereport
106120,TerraNoble 2016 Reserva Terroir El Algarrobo Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,13.0,Michael Schachner,@wineschach
106140,Maisonry 2013 Hudson Vineyard Sans Chêne Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,32.0,Virginie Boone,@vboone
106167,Casas del Bosque 2015 Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,86,13.0,Michael Schachner,@wineschach
106175,Junta 2015 Momentos Reserve Sauvignon Blanc (Curicó Valley),Sauvignon Blanc,Chile,86,12.0,Michael Schachner,@wineschach
106215,Oyster Bay 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,86,15.0,Joe Czerwinski,@JoeCz
106235,Les Vignerons de la Méditerranée 2008 Réserve St. Martin Sauvignon Blanc (Vin de Pays d'Oc),Sauvignon Blanc,France,85,9.0,Lauren Buzzeo,@laurbuzz
106292,Gerovassiliou 2009 Sauvignon Blanc (Epanomi),Sauvignon Blanc,Greece,87,35.0,Susan Kostrzewa,@suskostrzewa
106303,MAN Vintners 2010 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,86,11.0,Lauren Buzzeo,@laurbuzz
106304,Lomas del Valle 2010 Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,86,13.0,Michael Schachner,@wineschach
106444,The Seven Brothers 2001 Sauvignon Blanc (Clear Lake),Sauvignon Blanc,US,87,12.0,,
106447,Villa Russiz 2001 Sauvignon de la Tour Sauvignon Blanc (Collio),Sauvignon Blanc,Italy,87,38.0,Joe Czerwinski,@JoeCz
106462,La Palma 2002 Estate Bottled Sauvignon Blanc (Cachapoal Valley),Sauvignon Blanc,Chile,86,8.0,Michael Schachner,@wineschach
106468,Tiefenbrunner 2002 Kirchleiten Sauvignon Blanc (Alto Adige),Sauvignon Blanc,Italy,86,21.0,Roger Voss,@vossroger
106477,oops 2009 Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,85,11.0,Michael Schachner,@wineschach
106488,William Cole 2010 Albamar Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,85,11.0,Michael Schachner,@wineschach
106498,Paul Dolan 2011 Sauvignon Blanc (Potter Valley),Sauvignon Blanc,US,87,18.0,Virginie Boone,@vboone
106504,Santa Helena 2011 Selección del Directorio Gran Reserva Cool Coastal Vineyard Sauvignon Blanc (Colchagua Valley),Sauvignon Blanc,Chile,87,10.0,Michael Schachner,@wineschach
106550,Hannah Nicole Vineyards 2012 Sauvignon Blanc (Contra Costa County),Sauvignon Blanc,US,86,26.0,Virginie Boone,@vboone
106608,Tamayo Family 2006 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,83,16.0,,
106643,Piggy Bank 2011 Sauvignon Blanc (Elqui Valley),Sauvignon Blanc,Chile,87,13.0,Michael Schachner,@wineschach
106661,Sebastiani 2013 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,83,19.0,Virginie Boone,@vboone
106786,Skoff 2016 Eichberger Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Austria,88,30.0,Anne Krebiehl MW,@AnneInVino
106804,Kunde 2010 Magnolia Lane Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,US,85,15.0,,
106811,Brander 2010 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,85,15.0,,
106816,Pascal Jolivet 2014 Indigène  (Pouilly-Fumé),Sauvignon Blanc,France,94,75.0,Roger Voss,@vossroger
106902,Greywacke 2010 Wild Sauvignon Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,92,29.0,Joe Czerwinski,@JoeCz
106915,Errazuriz 2016 Sauvignon Blanc (Aconcagua Costa),Sauvignon Blanc,Chile,87,23.0,Michael Schachner,@wineschach
106928,Pedroncelli 2016 East Side Vineyards Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,87,15.0,Virginie Boone,@vboone
106989,Novelty Hill 2011 Stillwater Creek Vineyard Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,91,18.0,Paul Gregutt,@paulgwine 
107008,Trailhead 2010 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,89,18.0,,
107094,J. Scott Cellars 2013 Sauvignon Blanc (Oregon),Sauvignon Blanc,US,91,18.0,Paul Gregutt,@paulgwine 
107152,Anakena 2013 Enco Reserve Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,86,14.0,Michael Schachner,@wineschach
107240,Chilensis 2012 Reserva Estate Bottled Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Chile,86,12.0,Michael Schachner,@wineschach
107300,Rodney Strong 2014 Charlotte's Home Estate Vineyards Sauvignon Blanc (Northern Sonoma),Sauvignon Blanc,US,90,17.0,Virginie Boone,@vboone
107306,Wente 2013 Louis Mel Sauvignon Blanc (San Francisco Bay-Livermore Valley),Sauvignon Blanc,US,90,15.0,Jim Gordon,@gordone_cellars
107311,Mayacamas 2011 Sauvignon Blanc (Mount Veeder),Sauvignon Blanc,US,87,25.0,,
107319,Nittnaus Hans und Christine 2012 Obere Wies Sauvignon Blanc (Burgenland),Sauvignon Blanc,Austria,87,17.0,Roger Voss,@vossroger
107386,DeMorgenzon 2014 DMZ Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,88,18.0,Lauren Buzzeo,@laurbuzz
107476,Galerie 2015 Equitem Sauvignon Blanc (Knights Valley),Sauvignon Blanc,US,94,30.0,Virginie Boone,@vboone
107513,Saget la Perrière 2015 Domaine de la Perrière  (Sancerre),Sauvignon Blanc,France,86,26.0,Roger Voss,@vossroger
107525,Rombauer 2016 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,86,24.0,Virginie Boone,@vboone
107547,Patrice Moreux 2015  Sancerre,Sauvignon Blanc,France,88,24.0,Roger Voss,@vossroger
107559,Saint Clair 2016 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,88,18.0,Joe Czerwinski,@JoeCz
107602,Novelty Hill 2007 Stillwater Creek Vineyard Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,92,18.0,Paul Gregutt,@paulgwine 
107623,Alma de Cattleya 2016 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,90,18.0,Matt Kettmann,@mattkettmann
107635,Cosa Obra 2016 Sauvignon Blanc (Sonoma Coast),Sauvignon Blanc,US,90,25.0,Virginie Boone,@vboone
107683,Township 7 2015 Sauvignon Blanc (Okanagan Valley),Sauvignon Blanc,Canada,91,18.0,Paul Gregutt,@paulgwine 
107688,Cloudy Bay 2013 Te Koko Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,91,60.0,Joe Czerwinski,@JoeCz
107796,Villa Maria 2007 Taylors Pass Single Vineyard Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,32.0,Joe Czerwinski,@JoeCz
107912,Joseph Mellot 2014 La Grande Châtelaine  (Sancerre),Sauvignon Blanc,France,90,30.0,Roger Voss,@vossroger
107913,Joseph Mellot 2016 Domaine des Emois  (Sancerre),Sauvignon Blanc,France,90,30.0,Roger Voss,@vossroger
107916,Kriselle 2016 Sauvignon Blanc (Rogue Valley),Sauvignon Blanc,US,90,23.0,Paul Gregutt,@paulgwine 
107920,Nautilus 2015 The Paper Nautilus Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,40.0,Joe Czerwinski,@JoeCz
107924,Domaine Laporte 2015 La Comtesse  (Sancerre),Sauvignon Blanc,France,90,40.0,Roger Voss,@vossroger
107936,Hanna 2013 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,86,20.0,,
108011,Tussock Jumper 2013 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,86,13.0,Joe Czerwinski,@JoeCz
108020,Matua 2013 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,85,13.0,Joe Czerwinski,@JoeCz
108051,Pepi 2011 Sauvignon Blanc (California),Sauvignon Blanc,US,88,10.0,,
108089,Domaine Laporte 2014 Le Grand Argentier  (Menetou-Salon),Sauvignon Blanc,France,86,23.0,Roger Voss,@vossroger
108090,Domaine Reverdy-Ducroux 2014 Beau Roy  (Sancerre),Sauvignon Blanc,France,86,15.0,Roger Voss,@vossroger
108098,Waterbrook 2014 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,86,13.0,Sean P. Sullivan,@wawinereport
108107,Domaine Matthias et Emile Roblin 2014 Origine  (Sancerre),Sauvignon Blanc,France,86,30.0,Roger Voss,@vossroger
108108,Domaine Siret-Courtaud 2014  Quincy,Sauvignon Blanc,France,86,16.0,Roger Voss,@vossroger
108216,Henri Bourgeois 2015 En Travertin  (Pouilly-Fumé),Sauvignon Blanc,France,91,25.0,Roger Voss,@vossroger
108261,Starmont 2010 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,83,18.0,,
108327,Viluko 2014 Estate Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,87,26.0,Virginie Boone,@vboone
108348,Joseph Mellot 2012 La Grande Cuvée des Edvins  (Pouilly-Fumé),Sauvignon Blanc,France,93,49.0,Roger Voss,@vossroger
108401,Balduzzi 2016 Reserva Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Chile,87,11.0,Michael Schachner,@wineschach
108422,Morgan 2011 Sauvignon Blanc (Monterey),Sauvignon Blanc,US,89,16.0,,
108447,Oberon 2010 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,16.0,,
108505,Huntington 2006 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,88,14.0,,
108520,Domaine Landrat-Guyollot 2010 La Rambarde  (Pouilly-Fumé),Sauvignon Blanc,France,90,,Roger Voss,@vossroger
108521,Domaine Laporte 2010 Le Rochoy  (Sancerre),Sauvignon Blanc,France,90,30.0,Roger Voss,@vossroger
108522,Domaine Laporte 2010 Les Duchesses  (Pouilly-Fumé),Sauvignon Blanc,France,90,30.0,Roger Voss,@vossroger
108540,Bishop's Peak 2010 Sauvignon Blanc (Edna Valley),Sauvignon Blanc,US,89,18.0,,
108565,G7 2015 The 7th Generation Estate Bottled Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,84,8.0,Michael Schachner,@wineschach
108585,Vinovalie 2014 Tarani Sauvignon Blanc,Sauvignon Blanc,France,83,,Roger Voss,@vossroger
108588,Sierra Starr 2014 Solstice Sauvignon Blanc (Nevada County),Sauvignon Blanc,US,83,20.0,Jim Gordon,@gordone_cellars
108591,Couleur d'Aquitaine 2014 L'Oie de Périgord Sauvignon Blanc (Périgord),Sauvignon Blanc,France,83,12.0,Roger Voss,@vossroger
108633,Polkura 2012 Aylin Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,82,14.0,Michael Schachner,@wineschach
108639,Little Rascal's 2012 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,81,10.0,,
108686,Tement 2014 Grassnitzberg Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Austria,92,33.0,Anne Krebiehl MW,@AnneInVino
108789,Domaine Fouassier 2010 Les Romains  (Sancerre),Sauvignon Blanc,France,92,25.0,Roger Voss,@vossroger
108792,Pascal Jolivet 2010 Le Chêne Marchand  (Sancerre),Sauvignon Blanc,France,92,42.0,Roger Voss,@vossroger
108832,Sea Pearl 2015 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,12.0,Joe Czerwinski,@JoeCz
108833,Shaw 2013 Sauvignon Blanc (Finger Lakes),Sauvignon Blanc,US,87,19.0,Anna Lee C. Iijima,
108835,Tablelands 2015 Sauvignon Blanc (Martinborough),Sauvignon Blanc,New Zealand,87,15.0,Joe Czerwinski,@JoeCz
108848,Santa Carolina 2015 Reserva Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,87,11.0,Michael Schachner,@wineschach
108850,Stinson 2014 Sauvignon Blanc (Monticello),Sauvignon Blanc,US,87,24.0,Alexander Peartree,
108854,Airfield Estates 2014 Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,US,87,15.0,Sean P. Sullivan,@wawinereport
108887,Selene 2007 Hyde Vineyards Sauvignon Blanc (Carneros),Sauvignon Blanc,US,88,27.0,,
108899,Sobon Estate 2012 Sauvignon Blanc (California),Sauvignon Blanc,US,85,11.0,Virginie Boone,@vboone
108916,Shenandoah 2012 Sauvignon Blanc (California),Sauvignon Blanc,US,84,11.0,Virginie Boone,@vboone
108932,Conn Creek 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,22.0,Virginie Boone,@vboone
108937,Ferro Family Wines 2013 Sauvignon Blanc (Temecula Valley),Sauvignon Blanc,US,88,24.0,Matt Kettmann,@mattkettmann
108965,Yalumba 2014 The Y Series Sauvignon Blanc (South Australia),Sauvignon Blanc,Australia,85,12.0,Joe Czerwinski,@JoeCz
109016,Gary Farrell 2001 Redwood Ranch Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,87,20.0,,
109017,Ledson 2000 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,87,18.0,,
109019,Lacheteau 2000 Sancerre  (Sancerre),Sauvignon Blanc,France,87,17.0,,
109021,Lynskeys Wairau Peaks 2001 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,17.0,,
109022,St. Michael-Eppan 2000 Sanct Valentin Sauvignon Blanc (Alto Adige),Sauvignon Blanc,Italy,87,28.0,,
109023,Stag's Leap Wine Cellars 2000 Rancho Chimiles Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,87,28.0,,
109024,Stonestreet 1999 Upper Barn Vineyard Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,US,87,23.0,,
109031,Iron Horse 1999 T Bar T Cuvée R Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,US,87,19.0,,
109034,Domaine A. Cailbourdin 2000 Le Cris  (Pouilly-Fumé),Sauvignon Blanc,France,87,20.0,,
109037,Nga Waka 2001 Sauvignon Blanc (Martinborough),Sauvignon Blanc,New Zealand,87,20.0,,
109040,Thornbury 2001 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,17.0,,
109041,Quivira 1999 Fig Tree Vineyard Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,87,18.0,,
109147,Clendenen 2012 Mesa Verde Vineyard Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,86,18.0,,
109153,Atalon 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,21.0,Virginie Boone,@vboone
109157,Foxen 7200 2013 7200 Vogelzang Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,US,90,28.0,Matt Kettmann,@mattkettmann
109169,Merry Edwards 2013 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,90,32.0,Virginie Boone,@vboone
109199,Neudorf 2014 Sauvignon Blanc (Nelson),Sauvignon Blanc,New Zealand,90,19.0,Joe Czerwinski,@JoeCz
109203,Box O'Birds 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,17.0,Joe Czerwinski,@JoeCz
109213,Franciscan 2011 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,82,17.0,,
109217,Viña La Rosa 2011 La Palma Sauvignon Blanc (Cachapoal Valley),Sauvignon Blanc,Chile,82,9.0,Michael Schachner,@wineschach
109220,Arauco 2011 Reserva Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,81,14.0,Michael Schachner,@wineschach
109222,Santa Ema 2011 Selected Terroir Sauvignon Blanc (Maipo Valley),Sauvignon Blanc,Chile,81,9.0,Michael Schachner,@wineschach
109224,Peju 2011 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,80,22.0,,
109226,Viña el Aromo 2011 Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Chile,80,9.0,Michael Schachner,@wineschach
109237,Airfield Estates 2013 Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,US,86,15.0,Paul Gregutt,@paulgwine 
109258,Foppiano 2012 Estate Bottled Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,86,15.0,Virginie Boone,@vboone
109276,Domaine Laporte 2014 La Comtesse  (Sancerre),Sauvignon Blanc,France,91,35.0,Roger Voss,@vossroger
109299,Eristavi Winery 2012 Vintner's Reserve Sauvignon Blanc (California),Sauvignon Blanc,US,86,30.0,Virginie Boone,@vboone
109303,Lancaster 2012 Samantha's Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,US,86,30.0,,
109308,Graziano 2012 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,US,86,15.0,Virginie Boone,@vboone
109316,Kon Tiki 2014 Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,81,13.0,Michael Schachner,@wineschach
109317,Autoritas 2014 Gran Reserva Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,81,11.0,Michael Schachner,@wineschach
109321,Schmitz 24 Brix 2013 Sauvignon Blanc (Sierra Foothills),Sauvignon Blanc,US,81,22.0,Jim Gordon,@gordone_cellars
109325,Page Mill Winery 2013 Sauvignon Blanc (Livermore Valley),Sauvignon Blanc,US,81,18.0,Jim Gordon,@gordone_cellars
